state,year,quarter,category,transaction_count,transaction_amount,log_transaction_amount
Madhya Pradesh,2018,4,Peer-to-peer payments,11456555,30897348664.90544,24.15393621347638
Madhya Pradesh,2018,4,Recharge & bill payments,7273502,1669345516.941368,21.235697481135745
Madhya Pradesh,2018,4,Merchant payments,2056426,1036249753.9278035,20.758874027914647
Madhya Pradesh,2018,4,Financial Services,313540,43367243.154430926,17.585214971123293
Madhya Pradesh,2018,4,Others,297532,259296894.03827757,19.37348427603796
Madhya Pradesh,2019,1,Peer-to-peer payments,23708825,44114206183.09186,24.51004770321834
Madhya Pradesh,2019,1,Recharge & bill payments,9966905,2423593841.716142,21.608517334479043
Madhya Pradesh,2019,1,Merchant payments,3018928,1263699222.3501081,20.95730914814465
Madhya Pradesh,2019,1,Financial Services,290838,28901169.292499043,17.179392646812918
Madhya Pradesh,2019,1,Others,315553,239879105.5972368,19.295645631883946
Madhya Pradesh,2019,2,Peer-to-peer payments,20868744,61758841793.87666,24.84650298916579
Madhya Pradesh,2019,2,Recharge & bill payments,12044969,3571897178.303101,21.99636271435686
Madhya Pradesh,2019,2,Merchant payments,7331352,2671155681.449155,21.705777055579013
Madhya Pradesh,2019,2,Financial Services,149197,18869661.513485767,16.753066032366874
Madhya Pradesh,2019,2,Others,451751,313802065.4154737,19.564272983376878
Madhya Pradesh,2019,3,Peer-to-peer payments,22631038,67648107703.0357,24.93758521931738
Madhya Pradesh,2019,3,Merchant payments,17163551,5147459307.101742,22.36176909165804
Madhya Pradesh,2019,3,Recharge & bill payments,13156616,4576521609.460834,22.244205072827743
Madhya Pradesh,2019,3,Financial Services,192821,25654168.60092132,17.060216673910798
Madhya Pradesh,2019,3,Others,466385,278578703.0441117,19.445211177207135
Madhya Pradesh,2019,4,Peer-to-peer payments,32083162,92064471161.9892,25.2457549420791
Madhya Pradesh,2019,4,Merchant payments,19447707,7304157801.612935,22.711709584963653
Madhya Pradesh,2019,4,Recharge & bill payments,16081734,5104821720.999016,22.35345136571995
Madhya Pradesh,2019,4,Financial Services,127116,24020060.932133198,16.994399952969708
Madhya Pradesh,2019,4,Others,392270,190456045.32494444,19.064931997956194
Madhya Pradesh,2020,1,Peer-to-peer payments,34540722,110325991607.38477,25.42670538012766
Madhya Pradesh,2020,1,Merchant payments,24618074,9898242848.25793,23.0156230883598
Madhya Pradesh,2020,1,Recharge & bill payments,19788516,6311610609.846225,22.5656567282902
Madhya Pradesh,2020,1,Financial Services,68055,30645714.401902914,17.238003419446024
Madhya Pradesh,2020,1,Others,351379,170790656.30339786,18.955949138193848
Madhya Pradesh,2020,2,Peer-to-peer payments,34860958,128184693854.7977,25.57673798160462
Madhya Pradesh,2020,2,Recharge & bill payments,27497528,8904067957.01212,22.90977408319198
Madhya Pradesh,2020,2,Merchant payments,13685723,10666223053.634727,23.090347861585204
Madhya Pradesh,2020,2,Financial Services,80988,62073621.44351514,17.94383169730421
Madhya Pradesh,2020,2,Others,215376,104956802.17437972,18.469059425135043
Madhya Pradesh,2020,3,Peer-to-peer payments,50871564,174978985034.2865,25.887931718146433
Madhya Pradesh,2020,3,Merchant payments,31879804,20621273981.65966,23.749589097460806
Madhya Pradesh,2020,3,Recharge & bill payments,25380467,9834190567.205517,23.00913098425211
Madhya Pradesh,2020,3,Financial Services,131725,122971108.07060198,18.627460000141884
Madhya Pradesh,2020,3,Others,316321,144259293.31583393,18.78712289327568
Madhya Pradesh,2020,4,Peer-to-peer payments,67972167,235584201864.22342,26.185334231574135
Madhya Pradesh,2020,4,Merchant payments,57707471,37315576877.14569,24.34267668709526
Madhya Pradesh,2020,4,Recharge & bill payments,27335834,10977774483.325565,23.11913856435314
Madhya Pradesh,2020,4,Financial Services,149532,132590450.07074244,18.702775620081816
Madhya Pradesh,2020,4,Others,487537,264996097.6059612,19.395225661600467
Madhya Pradesh,2021,1,Merchant payments,84812245,50098244499.50662,24.63725180451327
Madhya Pradesh,2021,1,Peer-to-peer payments,84070625,279938170703.8171,26.357834596820208
Madhya Pradesh,2021,1,Recharge & bill payments,32500681,13060914041.039404,23.292889946250664
Madhya Pradesh,2021,1,Financial Services,169378,161838389.7954778,18.902108807592654
Madhya Pradesh,2021,1,Others,445569,274786748.1299523,19.431505897098724
Madhya Pradesh,2021,2,Peer-to-peer payments,99367521,348935762191.10486,26.578153679720455
Madhya Pradesh,2021,2,Merchant payments,77113464,58839392449.9937,24.79807740718436
Madhya Pradesh,2021,2,Recharge & bill payments,46118636,17230546398.848663,23.569949599104653
Madhya Pradesh,2021,2,Financial Services,188726,177313389.66602695,18.993429293663638
Madhya Pradesh,2021,2,Others,526333,317753606.01156956,19.5767868196974
Madhya Pradesh,2021,3,Merchant payments,138433772,85885669792.43228,25.176282827729242
Madhya Pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.4574,26.7120084652107
Madhya Pradesh,2021,3,Recharge & bill payments,44437315,19025346050.627724,23.669037929839
Madhya Pradesh,2021,3,Financial Services,174454,180366422.58245987,19.01050102622149
Madhya Pradesh,2021,3,Others,742972,408508699.4365407,19.828023770535786
Madhya Pradesh,2021,4,Merchant payments,197193842,126461098235.02324,25.563200573992933
Madhya Pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.3588,26.95201058411361
Madhya Pradesh,2021,4,Recharge & bill payments,46220966,22492766779.156635,23.836459618034677
Madhya Pradesh,2021,4,Financial Services,247925,246488171.37792647,19.322824568056184
Madhya Pradesh,2021,4,Others,996331,568617375.5894115,20.158718317019197
Madhya Pradesh,2022,1,Merchant payments,237691924,143310226696.7226,25.688277534884673
Madhya Pradesh,2022,1,Peer-to-peer payments,185008444,578201697703.7521,27.08318860271382
Madhya Pradesh,2022,1,Recharge & bill payments,48870314,25437774564.26215,23.95950109381135
Madhya Pradesh,2022,1,Financial Services,222923,219927120.15944034,19.20880678197836
Madhya Pradesh,2022,1,Others,909453,495513514.75128734,20.02110518835784
Madhya Pradesh,2022,2,Merchant payments,287616385,174183397721.35938,25.883374590981127
Madhya Pradesh,2022,2,Peer-to-peer payments,202093283,663180522499.3412,27.220313071368096
Madhya Pradesh,2022,2,Recharge & bill payments,54318983,29125694281.81933,24.09488658658487
Madhya Pradesh,2022,2,Financial Services,157672,153944499.74490312,18.85210271065035
Madhya Pradesh,2022,2,Others,713506,381178326.32090586,19.758777874300446
Madhya Pradesh,2022,3,Merchant payments,391105651,212445928287.3991,26.081953337818273
Madhya Pradesh,2022,3,Peer-to-peer payments,267013695,780650402034.3962,27.383393257934635
Madhya Pradesh,2022,3,Recharge & bill payments,72148870,39132574047.51802,24.39022105297601
Madhya Pradesh,2022,3,Financial Services,240678,236981163.63162854,19.28349122181302
Madhya Pradesh,2022,3,Others,750665,442608716.71893203,19.90819668199577
Madhya Pradesh,2022,4,Merchant payments,492999084,272801597092.4764,26.332010617346807
Madhya Pradesh,2022,4,Peer-to-peer payments,325467851,984255199293.6544,27.61515104925024
Madhya Pradesh,2022,4,Recharge & bill payments,79289399,45143248068.81734,24.53310656121495
Madhya Pradesh,2022,4,Financial Services,286931,278304972.64702964,19.444228097867253
Madhya Pradesh,2022,4,Others,785003,521508120.7286146,20.072235406068327
Madhya Pradesh,2023,1,Merchant payments,404378350,208281637594.0,26.062157027678992
Madhya Pradesh,2023,1,Peer-to-peer payments,263524301,809388762719.0,27.419545185822564
Madhya Pradesh,2023,1,Recharge & bill payments,65818962,43725957842.0,24.501207763683183
Madhya Pradesh,2023,1,Financial Services,226835,236606773.0,19.281910139698883
Madhya Pradesh,2023,1,Others,618522,393634973.0,19.790934575902167
Madhya Pradesh,2023,2,Merchant payments,479498828,236960764220.0,26.1911604125662
Madhya Pradesh,2023,2,Peer-to-peer payments,294125925,916102516476.0,27.54339411290955
Madhya Pradesh,2023,2,Recharge & bill payments,73584106,48712706741.0,24.609205751728485
Madhya Pradesh,2023,2,Financial Services,248905,289207465.0,19.482654863959915
Madhya Pradesh,2023,2,Others,579296,375754606.0,19.744446847333904
Madhya Pradesh,2023,3,Merchant payments,567760229,255858070965.0,26.2678887173947
Madhya Pradesh,2023,3,Peer-to-peer payments,333209928,929775417818.0,27.55820890771509
Madhya Pradesh,2023,3,Recharge & bill payments,76997837,51434802126.0,24.66358086447233
Madhya Pradesh,2023,3,Financial Services,318662,408838885.0,19.828831714639126
Madhya Pradesh,2023,3,Others,525937,344868455.0,19.65867361533076
Madhya Pradesh,2023,4,Merchant payments,648920525,304240605817.0,26.441084691814762
Madhya Pradesh,2023,4,Peer-to-peer payments,373769167,1063381622538.0,27.69247515607213
Madhya Pradesh,2023,4,Recharge & bill payments,78674422,58049633385.0,24.78456422958372
Madhya Pradesh,2023,4,Financial Services,394962,494411136.0,20.01887799014854
Madhya Pradesh,2023,4,Others,535537,336607811.0,19.634429048007814
Madhya Pradesh,2024,1,Merchant payments,760567063,350364865596.0,26.58224092156638
Madhya Pradesh,2024,1,Peer-to-peer payments,434322438,1209747808360.0,27.82143303097199
Madhya Pradesh,2024,1,Recharge & bill payments,90377724,64385288241.0,24.888151000512334
Madhya Pradesh,2024,1,Financial Services,392922,591281376.0,20.197802565284086
Madhya Pradesh,2024,1,Others,496467,330986291.0,19.617587518586475
Madhya Pradesh,2024,2,Merchant payments,876486253,396252287691.0,26.70531693547644
Madhya Pradesh,2024,2,Peer-to-peer payments,462570675,1314542897421.0,27.90451011460593
Madhya Pradesh,2024,2,Recharge & bill payments,95424865,67725929808.0,24.938734954007526
Madhya Pradesh,2024,2,Financial Services,480050,758501127.0,20.446854843897437
Madhya Pradesh,2024,2,Others,510214,400330580.0,19.807801216248436
Madhya Pradesh,2024,3,Merchant payments,948087778,409029113947.0,26.73705217370275
Madhya Pradesh,2024,3,Peer-to-peer payments,497526836,1279502846189.0,27.877492716998646
Madhya Pradesh,2024,3,Recharge & bill payments,91085397,71189674865.0,24.98861362892155
Madhya Pradesh,2024,3,Financial Services,607134,979041970.0,20.70208507087308
Madhya Pradesh,2024,3,Others,431312,381789560.0,19.76038012734206
Madhya Pradesh,2024,4,Merchant payments,1049208528,472351463536.0,26.880989171573184
Madhya Pradesh,2024,4,Peer-to-peer payments,545405608,1455644524190.0,28.00646989042147
Madhya Pradesh,2024,4,Recharge & bill payments,88543631,73837534565.0,25.025133037715765
Madhya Pradesh,2024,4,Financial Services,1823754,1042853205.0,20.765226260969825
Madhya Pradesh,2024,4,Others,420314,428693349.0,19.87625241943483
Maharashtra,2018,1,Recharge & bill payments,9670237,2283567431.223535,21.549004720358504
Maharashtra,2018,1,Peer-to-peer payments,5227770,18283896464.750908,23.629286534839764
Maharashtra,2018,1,Merchant payments,616779,576964070.7366859,20.173290555179584
Maharashtra,2018,1,Financial Services,235051,60997258.060299724,17.92633948769034
Maharashtra,2018,1,Others,637197,506188032.9539564,20.04241876682702
Maharashtra,2018,2,Recharge & bill payments,12384216,3725800358.6814823,22.03854752735793
Maharashtra,2018,2,Peer-to-peer payments,7772336,30782831245.6586,24.15022294444918
Maharashtra,2018,2,Merchant payments,1306326,1226121649.4989598,20.927121895067234
Maharashtra,2018,2,Financial Services,262875,85545909.43528841,18.264563753948742
Maharashtra,2018,2,Others,559987,536758077.84638786,20.101058046023752
Maharashtra,2018,3,Recharge & bill payments,14371791,4547486090.186737,22.23784040978931
Maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003.980484,24.540242375904384
Maharashtra,2018,3,Merchant payments,2797204,1702220875.4343855,21.255199633315893
Maharashtra,2018,3,Financial Services,234598,52348968.006728604,17.773442800850564
Maharashtra,2018,3,Others,664880,492227795.6386977,20.01445216860272
Maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019.10294,24.956995618709968
Maharashtra,2018,4,Recharge & bill payments,18071025,5860865070.470685,22.491563052757975
Maharashtra,2018,4,Merchant payments,6047705,3985195742.2480145,22.10585226799429
Maharashtra,2018,4,Financial Services,325121,77345546.53012432,18.163793570690803
Maharashtra,2018,4,Others,821705,621519669.4818641,20.247678118425235
Maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988.08871,25.30181570540245
Maharashtra,2019,1,Recharge & bill payments,24540041,8256500586.651282,22.834266677041697
Maharashtra,2019,1,Merchant payments,12069119,5172594695.5318,22.366640275107407
Maharashtra,2019,1,Financial Services,287569,49487746.20873056,17.717235665761272
Maharashtra,2019,1,Others,821624,569019903.8604956,20.159425973658877
Maharashtra,2019,2,Peer-to-peer payments,42546317,130558153687.9542,25.595084586586683
Maharashtra,2019,2,Recharge & bill payments,29395661,12197234771.434273,23.224475104997627
Maharashtra,2019,2,Merchant payments,27854042,9728561726.767143,22.99833190390025
Maharashtra,2019,2,Financial Services,182840,45291636.10507481,17.628632962043483
Maharashtra,2019,2,Others,1170993,765228265.7976472,20.455684735252753
Maharashtra,2019,3,Peer-to-peer payments,57991699,165731686168.5575,25.833635969226435
Maharashtra,2019,3,Merchant payments,54683738,17545729507.395977,23.588076424393112
Maharashtra,2019,3,Recharge & bill payments,34309301,15471698543.739597,23.462278291544294
Maharashtra,2019,3,Financial Services,231467,54108447.39407451,17.806500894176818
Maharashtra,2019,3,Others,1519376,814284077.8637518,20.51781985431665
Maharashtra,2019,4,Merchant payments,80127804,27209874138.487556,24.026845764206705
Maharashtra,2019,4,Peer-to-peer payments,78795871,227268054757.21698,26.149396015729145
Maharashtra,2019,4,Recharge & bill payments,40705998,17794666215.044445,23.602164598556165
Maharashtra,2019,4,Financial Services,129755,49622863.824426055,17.719962269837936
Maharashtra,2019,4,Others,1501192,672210824.9770112,20.326082578417186
Maharashtra,2020,1,Merchant payments,100337738,35200130304.82776,24.284315621413718
Maharashtra,2020,1,Peer-to-peer payments,87067410,262541205695.8384,26.29367388074214
Maharashtra,2020,1,Recharge & bill payments,50199498,21603565070.425602,23.796124187620382
Maharashtra,2020,1,Financial Services,123476,91363684.1276232,18.330358639394117
Maharashtra,2020,1,Others,1215959,558931962.876125,20.14153831329368
Maharashtra,2020,2,Peer-to-peer payments,74295930,239933338682.6934,26.203626966222593
Maharashtra,2020,2,Recharge & bill payments,60856480,23112343247.416145,23.86363265152378
Maharashtra,2020,2,Merchant payments,48965388,32859184582.219048,24.215497134372992
Maharashtra,2020,2,Financial Services,206461,211733275.7829895,19.170837912146197
Maharashtra,2020,2,Others,466502,242917371.3033281,19.308231911807397
Maharashtra,2020,3,Peer-to-peer payments,108436214,351555554813.2122,26.585633586388983
Maharashtra,2020,3,Merchant payments,100808237,60171102123.94888,24.820458042862324
Maharashtra,2020,3,Recharge & bill payments,58082283,27915727882.59293,24.052456090367638
Maharashtra,2020,3,Financial Services,325453,333669599.61883616,19.62566184163617
Maharashtra,2020,3,Others,658737,331024593.0721529,19.617703232913843
Maharashtra,2020,4,Merchant payments,189845640,103804638603.74611,25.36577649458672
Maharashtra,2020,4,Peer-to-peer payments,151741840,485747881733.823,26.90895556438091
Maharashtra,2020,4,Recharge & bill payments,64556682,31556917821.77767,24.175058667279718
Maharashtra,2020,4,Financial Services,398409,418399992.5395771,19.851948455274204
Maharashtra,2020,4,Others,1078433,627692680.4078207,20.25756124384082
Maharashtra,2021,1,Merchant payments,253043309,129493046208.15726,25.586893019417673
Maharashtra,2021,1,Peer-to-peer payments,187021609,599213284361.7993,27.11888343906855
Maharashtra,2021,1,Recharge & bill payments,76389103,40057211827.15962,24.413574564865733
Maharashtra,2021,1,Financial Services,439551,492900202.68315214,20.01581728490975
Maharashtra,2021,1,Others,966668,630909553.4508264,20.262673073386814
Maharashtra,2021,2,Merchant payments,247194293,150864465217.02304,25.739647689356403
Maharashtra,2021,2,Peer-to-peer payments,228551961,719859665693.5271,27.30232212120173
Maharashtra,2021,2,Recharge & bill payments,96271138,43154405548.44597,24.48805034774494
Maharashtra,2021,2,Financial Services,504252,536780917.0359157,20.101100595366805
Maharashtra,2021,2,Others,1094842,699738247.6695637,20.366216892606197
Maharashtra,2021,3,Merchant payments,390051884,216701984638.98932,26.101788903914663
Maharashtra,2021,3,Peer-to-peer payments,296951706,890860873379.5576,27.51545410562637
Maharashtra,2021,3,Recharge & bill payments,103943973,50242023586.056046,24.64011763669998
Maharashtra,2021,3,Financial Services,448646,579098938.658318,20.176983901177795
